random_seed,training_ratio,epochs,batch_size,N,scaling,sae_hidden_layers,SAE_ACTIVATION,SAE_BIAS,SAE_OPTIMIZER,SAE_LOSS,classifier_hidden_layers,CLASSIFIER_ACTIVATION,CLASSIFIER_BIAS,CLASSIFIER_OPTIMIZER,CLASSIFIER_LOSS,dropout,acc_bld,acc_flr,acc_bf,loc_failure,mean_pos_err,mean_pos_err_weighted
0,0.9,20,10,8,0.2,"[128, 64, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900990099,0.900090009,0,9.947952701,9.731572566
0,0.9,20,10,8,0.2,"[128, 64, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.909990999,0.907290729,0,10.42835978,10.15474138
0,0.9,20,10,8,0.2,"[128, 64, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900990099,0.900990099,0.000999001,9.611597795,9.361767244
0,0.9,20,10,8,0.2,"[128, 64, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.909990999,0.908190819,0.001982161,9.803514926,9.544390334
0,0.9,20,10,8,0.2,"[128, 64, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.911791179,0.910891089,0,9.963707115,9.666192657
0,0.9,20,10,8,0.2,"[128, 64, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.98649865,0.918091809,0.909090909,0,9.829387482,9.405206622
0,0.9,20,10,8,0.2,"[128, 64, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.916291629,0.915391539,0.001966568,10.44261089,10.20570874
0,0.9,20,10,8,0.2,"[128, 64, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.901890189,0.900090009,0,9.285174891,9.089969928
0,0.9,20,10,8,0.2,"[128, 64, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.918091809,0.914491449,0,10.26022706,10.0241996
0,0.9,20,10,8,0.2,"[128, 128, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.914491449,0.914491449,0,10.1651715,9.834188121
0,0.9,20,10,8,0.2,"[128, 128, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.925292529,0.925292529,0.003891051,9.847035773,9.402401564
0,0.9,20,10,8,0.2,"[128, 128, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.919891989,0.919891989,0,10.718646,10.25881268
0,0.9,20,10,8,0.2,"[128, 128, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.917191719,0.916291629,0,9.967489814,9.654195957
0,0.9,20,10,8,0.2,"[128, 128, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.913591359,0.911791179,0.001974334,10.13124818,9.779799633
0,0.9,20,10,8,0.2,"[128, 128, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900990099,0.900090009,0,9.376904075,9.05331107
0,0.9,20,10,8,0.2,"[128, 128, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.918091809,0.917191719,0,10.12816857,9.879275099
0,0.9,20,10,8,0.2,"[128, 128, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.917191719,0.915391539,0.007866273,9.865067278,9.741395684
0,0.9,20,10,8,0.2,"[128, 128, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.894689469,0.892889289,0,9.298366886,9.056242026
0,0.9,20,10,8,0.2,"[128, 128, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.918991899,0.918991899,0,9.625876779,9.289742932
0,0.9,20,10,8,0.2,"[128, 128, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.908190819,0.904590459,0.00199005,10.29994863,10.1470889
0,0.9,20,10,8,0.2,"[128, 128, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.921692169,0.921692169,0,9.634724979,9.341819138
0,0.9,20,10,8,0.2,"[128, 128, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.904590459,0.900990099,0,9.424790321,9.238086631
0,0.9,20,10,8,0.2,"[128, 128, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.918991899,0.917191719,0.000981354,9.597919689,9.31080375
0,0.9,20,10,8,0.2,"[128, 128, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.917191719,0.917191719,0,9.501816962,9.162805928
0,0.9,20,10,8,0.2,"[128, 128, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.912691269,0.911791179,0.001974334,9.631586875,9.405791284
0,0.9,20,10,8,0.2,"[128, 256, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.900990099,0.900090009,0,9.708982491,9.394204577
0,0.9,20,10,8,0.2,"[128, 256, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99009901,0.926192619,0.926192619,0.000971817,9.712579713,9.338004423
0,0.9,20,10,8,0.2,"[128, 256, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.909990999,0.909990999,0,9.6258873,9.403216186
0,0.9,20,10,8,0.2,"[128, 256, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.905490549,0.905490549,0,9.765329848,9.549863243
0,0.9,20,10,8,0.2,"[128, 256, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.915391539,0.915391539,0.000983284,9.815601025,9.627290613
0,0.9,20,10,8,0.2,"[128, 256, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.924392439,0.920792079,0,9.801576482,9.439805271
0,0.9,20,10,8,0.2,"[128, 256, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.909990999,0.909990999,0,9.410021804,9.143863303
0,0.9,20,10,8,0.2,"[128, 256, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.907290729,0.001984127,9.882613756,9.738722084
0,0.9,20,10,8,0.2,"[128, 256, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.916291629,0.914491449,0.000984252,9.646410835,9.370712455
0,0.9,20,10,8,0.2,"[128, 256, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.907290729,0.907290729,0,9.735140628,9.428564226
0,0.9,20,10,8,0.2,"[128, 256, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.905490549,0.905490549,0.000994036,9.877231722,9.628405555
0,0.9,20,10,8,0.2,"[128, 256, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.918991899,0.918991899,0.001958864,9.413043987,9.144444849
0,0.9,20,10,8,0.2,"[128, 256, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.907290729,0.907290729,0,10.43318241,10.12806259
0,0.9,20,10,8,0.2,"[128, 256, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.907290729,0,9.937609403,9.783429193
0,0.9,20,10,8,0.2,"[128, 256, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900090009,0.899189919,0,9.84476405,9.408098065
0,0.9,20,10,8,0.2,"[128, 256, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.927992799,0.927092709,0.003883495,10.63438312,10.26067089
0,0.9,20,10,8,0.2,"[128, 512, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.916291629,0.916291629,0,9.516733569,9.16489474
0,0.9,20,10,8,0.2,"[128, 512, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.903690369,0.902790279,0,9.93686494,9.631846399
0,0.9,20,10,8,0.2,"[128, 512, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.904590459,0.903690369,0,10.26540555,9.956931947
0,0.9,20,10,8,0.2,"[128, 512, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.908190819,0.908190819,0,9.81874031,9.571284882
0,0.9,20,10,8,0.2,"[128, 512, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.912691269,0.909990999,0,9.580475059,9.303713244
0,0.9,20,10,8,0.2,"[128, 512, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.917191719,0.917191719,0,9.67207381,9.297627677
0,0.9,20,10,8,0.2,"[128, 512, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.896489649,0.891989199,0,9.983364156,9.730164586
0,0.9,20,10,8,0.2,"[128, 512, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.901890189,0.901890189,0,9.66209492,9.401431125
0,0.9,20,10,8,0.2,"[128, 512, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.900990099,0.898289829,0.001002004,9.665471689,9.250214752
0,0.9,20,10,8,0.2,"[128, 512, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.909990999,0.909990999,0,10.03610001,9.78251372
0,0.9,20,10,8,0.2,"[128, 512, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.915391539,0.915391539,0,9.81423352,9.666378532
0,0.9,20,10,8,0.2,"[128, 512, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.904590459,0.903690369,0,9.820313007,9.505845561
0,0.9,20,10,8,0.2,"[128, 512, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.898289829,0.896489649,0,9.339930156,9.075447599
0,0.9,20,10,8,0.2,"[128, 512, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.904590459,0.904590459,0.00199005,10.22125747,9.972389975
0,0.9,20,10,8,0.2,"[128, 512, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.901890189,0.901890189,0,9.85931221,9.714947715
0,0.9,20,10,8,0.2,"[128, 512, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.901890189,0.900990099,0,9.986068846,9.629870308
0,0.9,20,10,8,0.2,"[256, 64, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.927992799,0.927992799,0.000969932,10.24913959,10.17299384
0,0.9,20,10,8,0.2,"[256, 64, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.909990999,0.909090909,0.000990099,10.51584587,10.09721034
0,0.9,20,10,8,0.2,"[256, 64, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.913591359,0.912691269,0.001972387,9.687365408,9.367372154
0,0.9,20,10,8,0.2,"[256, 64, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.915391539,0.914491449,0.000984252,10.93649002,10.50271027
0,0.9,20,10,8,0.2,"[256, 64, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.900990099,0.900990099,0.003996004,10.47170334,10.20584145
0,0.9,20,10,8,0.2,"[256, 64, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.913591359,0.912691269,0,9.95442552,9.816401881
0,0.9,20,10,8,0.2,"[256, 64, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.917191719,0.917191719,0,10.48397005,10.25548724
0,0.9,20,10,8,0.2,"[256, 64, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.904590459,0.904590459,0,10.04279182,9.801667517
0,0.9,20,10,8,0.2,"[256, 64, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.98109811,0.929792979,0.914491449,0,9.552302282,9.21796279
0,0.9,20,10,8,0.2,"[256, 64, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.906390639,0.904590459,0.000995025,9.969530582,9.590298003
0,0.9,20,10,8,0.2,"[256, 64, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.916291629,0.915391539,0.000983284,10.08180796,9.811038756
0,0.9,20,10,8,0.2,"[256, 64, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.920792079,0.917191719,0,9.993816674,9.851605294
0,0.9,20,10,8,0.2,"[256, 64, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.901890189,0.899189919,0,9.453582574,9.115050085
0,0.9,20,10,8,0.2,"[256, 64, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.915391539,0.915391539,0,10.34786921,9.919753159
0,0.9,20,10,8,0.2,"[256, 64, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.899189919,0.898289829,0,9.276306476,9.036673809
0,0.9,20,10,8,0.2,"[256, 64, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.902790279,0.899189919,0,9.996359258,9.739354192
0,0.9,20,10,8,0.2,"[256, 128, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.906390639,0.904590459,0.00199005,10.50311565,10.27826943
0,0.9,20,10,8,0.2,"[256, 128, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900090009,0.899189919,0,10.23631457,9.875221434
0,0.9,20,10,8,0.2,"[256, 128, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.915391539,0.915391539,0,9.871003597,9.455765932
0,0.9,20,10,8,0.2,"[256, 128, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.909990999,0.905490549,0,9.42457285,9.326126634
0,0.9,20,10,8,0.2,"[256, 128, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.894689469,0.891989199,0,9.641988964,9.360267268
0,0.9,20,10,8,0.2,"[256, 128, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.906390639,0.905490549,0,9.958491698,9.66952278
0,0.9,20,10,8,0.2,"[256, 128, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99369937,0.925292529,0.918991899,0,9.845931728,9.607119024
0,0.9,20,10,8,0.2,"[256, 128, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.909990999,0.907290729,0.000992063,10.26677692,9.881273239
0,0.9,20,10,8,0.2,"[256, 128, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.917191719,0.914491449,0,9.93323289,9.703880096
0,0.9,20,10,8,0.2,"[256, 128, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.908190819,0,9.76849313,9.486279414
0,0.9,20,10,8,0.2,"[256, 128, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.925292529,0.923492349,0.003898635,10.01544033,9.663100696
0,0.9,20,10,8,0.2,"[256, 128, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.904590459,0.902790279,0,9.853404379,9.700969175
0,0.9,20,10,8,0.2,"[256, 128, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.917191719,0.916291629,0,9.711595985,9.49696184
0,0.9,20,10,8,0.2,"[256, 128, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.888388839,0.887488749,0,10.25417131,9.850789795
0,0.9,20,10,8,0.2,"[256, 128, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.905490549,0.903690369,0,9.522845505,9.044175089
0,0.9,20,10,8,0.2,"[256, 128, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.906390639,0.905490549,0,9.784695751,9.471231075
0,0.9,20,10,8,0.2,"[256, 256, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.909990999,0.909090909,0,10.03317914,9.598685723
0,0.9,20,10,8,0.2,"[256, 256, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.931593159,0.930693069,0,10.12068023,9.909948391
0,0.9,20,10,8,0.2,"[256, 256, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.917191719,0.917191719,0,9.984410275,9.635803683
0,0.9,20,10,8,0.2,"[256, 256, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.910891089,0.909990999,0,9.573694362,9.158174484
0,0.9,20,10,8,0.2,"[256, 256, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.897389739,0.896489649,0,9.682156406,9.447783734
0,0.9,20,10,8,0.2,"[256, 256, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.901890189,0.901890189,0,9.919864634,9.565046256
0,0.9,20,10,8,0.2,"[256, 256, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.908190819,0,9.750932049,9.308931477
0,0.9,20,10,8,0.2,"[256, 256, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.900090009,0.898289829,0,9.704072001,9.375583563
0,0.9,20,10,8,0.2,"[256, 256, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.910891089,0.909990999,0,9.607558339,9.165238356
0,0.9,20,10,8,0.2,"[256, 256, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.889288929,0.888388839,0,10.14213141,9.910508586
